id,name,zipcode,connector_dane_code,country_id/id,state_id/id
connector_city_co_05001,Medellín,05001,05001,base.co,base.state_co_01
connector_city_co_05002,Abejorral,05002,05002,base.co,base.state_co_01
connector_city_co_05004,Abriaquí,05004,05004,base.co,base.state_co_01
connector_city_co_05021,Alejandría,05021,05021,base.co,base.state_co_01
connector_city_co_05030,Amagá,05030,05030,base.co,base.state_co_01
connector_city_co_05031,Amalfi,05031,05031,base.co,base.state_co_01
connector_city_co_05034,Andes,05034,05034,base.co,base.state_co_01
connector_city_co_05036,Angelópolis,05036,05036,base.co,base.state_co_01
connector_city_co_05038,Angostura,05038,05038,base.co,base.state_co_01
connector_city_co_05040,Anorí,05040,05040,base.co,base.state_co_01
connector_city_co_05042,Santa Fé de Antioquia,05042,05042,base.co,base.state_co_01
connector_city_co_05044,Anzá,05044,05044,base.co,base.state_co_01
connector_city_co_05045,Apartadó,05045,05045,base.co,base.state_co_01
connector_city_co_05051,Arboletes,05051,05051,base.co,base.state_co_01
connector_city_co_05055,Argelia,05055,05055,base.co,base.state_co_01
connector_city_co_05059,Armenia,05059,05059,base.co,base.state_co_01
connector_city_co_05079,Barbosa,05079,05079,base.co,base.state_co_01
connector_city_co_05086,Belmira,05086,05086,base.co,base.state_co_01
connector_city_co_05088,Bello,05088,05088,base.co,base.state_co_01
connector_city_co_05091,Betania,05091,05091,base.co,base.state_co_01
connector_city_co_05093,Betulia,05093,05093,base.co,base.state_co_01
connector_city_co_05101,Ciudad Bolívar,05101,05101,base.co,base.state_co_01
connector_city_co_05107,Briceño,05107,05107,base.co,base.state_co_01
connector_city_co_05113,Buriticá,05113,05113,base.co,base.state_co_01
connector_city_co_05120,Cáceres,05120,05120,base.co,base.state_co_01
connector_city_co_05125,Caicedo,05125,05125,base.co,base.state_co_01
connector_city_co_05129,Caldas,05129,05129,base.co,base.state_co_01
connector_city_co_05134,Campamento,05134,05134,base.co,base.state_co_01
connector_city_co_05138,Cañasgordas,05138,05138,base.co,base.state_co_01
connector_city_co_05142,Caracolí,05142,05142,base.co,base.state_co_01
connector_city_co_05145,Caramanta,05145,05145,base.co,base.state_co_01
connector_city_co_05147,Carepa,05147,05147,base.co,base.state_co_01
connector_city_co_05148,El Carmen de Viboral,05148,05148,base.co,base.state_co_01
connector_city_co_05150,Carolina,05150,05150,base.co,base.state_co_01
connector_city_co_05154,Caucasia,05154,05154,base.co,base.state_co_01
connector_city_co_05172,Chigorodó,05172,05172,base.co,base.state_co_01
connector_city_co_05190,Cisneros,05190,05190,base.co,base.state_co_01
connector_city_co_05197,Cocorná,05197,05197,base.co,base.state_co_01
connector_city_co_05206,Concepción,05206,05206,base.co,base.state_co_01
connector_city_co_05209,Concordia,05209,05209,base.co,base.state_co_01
connector_city_co_05212,Copacabana,05212,05212,base.co,base.state_co_01
connector_city_co_05234,Dabeiba,05234,05234,base.co,base.state_co_01
connector_city_co_05237,Donmatías,05237,05237,base.co,base.state_co_01
connector_city_co_05240,Ebéjico,05240,05240,base.co,base.state_co_01
connector_city_co_05250,El Bagre,05250,05250,base.co,base.state_co_01
connector_city_co_05264,Entrerríos,05264,05264,base.co,base.state_co_01
connector_city_co_05266,Envigado,05266,05266,base.co,base.state_co_01
connector_city_co_05282,Fredonia,05282,05282,base.co,base.state_co_01
connector_city_co_05284,Frontino,05284,05284,base.co,base.state_co_01
connector_city_co_05306,Giraldo,05306,05306,base.co,base.state_co_01
connector_city_co_05308,Girardota,05308,05308,base.co,base.state_co_01
connector_city_co_05310,Gómez Plata,05310,05310,base.co,base.state_co_01
connector_city_co_05313,Granada,05313,05313,base.co,base.state_co_01
connector_city_co_05315,Guadalupe,05315,05315,base.co,base.state_co_01
connector_city_co_05318,Guarne,05318,05318,base.co,base.state_co_01
connector_city_co_05321,Guatapé,05321,05321,base.co,base.state_co_01
connector_city_co_05347,Heliconia,05347,05347,base.co,base.state_co_01
connector_city_co_05353,Hispania,05353,05353,base.co,base.state_co_01
connector_city_co_05360,Itagüí,05360,05360,base.co,base.state_co_01
connector_city_co_05361,Ituango,05361,05361,base.co,base.state_co_01
connector_city_co_05364,Jardín,05364,05364,base.co,base.state_co_01
connector_city_co_05368,Jericó,05368,05368,base.co,base.state_co_01
connector_city_co_05376,La Ceja,05376,05376,base.co,base.state_co_01
connector_city_co_05380,La Estrella,05380,05380,base.co,base.state_co_01
connector_city_co_05390,La Pintada,05390,05390,base.co,base.state_co_01
connector_city_co_05400,La Unión,05400,05400,base.co,base.state_co_01
connector_city_co_05411,Liborina,05411,05411,base.co,base.state_co_01
connector_city_co_05425,Maceo,05425,05425,base.co,base.state_co_01
connector_city_co_05440,Marinilla,05440,05440,base.co,base.state_co_01
connector_city_co_05467,Montebello,05467,05467,base.co,base.state_co_01
connector_city_co_05475,Murindó,05475,05475,base.co,base.state_co_01
connector_city_co_05480,Mutatá,05480,05480,base.co,base.state_co_01
connector_city_co_05483,Nariño,05483,05483,base.co,base.state_co_01
connector_city_co_05490,Necoclí,05490,05490,base.co,base.state_co_01
connector_city_co_05495,Nechí,05495,05495,base.co,base.state_co_01
connector_city_co_05501,Olaya,05501,05501,base.co,base.state_co_01
connector_city_co_05541,Peñol,05541,05541,base.co,base.state_co_01
connector_city_co_05543,Peque,05543,05543,base.co,base.state_co_01
connector_city_co_05576,Pueblorrico,05576,05576,base.co,base.state_co_01
connector_city_co_05579,Puerto Berrío,05579,05579,base.co,base.state_co_01
connector_city_co_05585,Puerto Nare,05585,05585,base.co,base.state_co_01
connector_city_co_05591,Puerto Triunfo,05591,05591,base.co,base.state_co_01
connector_city_co_05604,Remedios,05604,05604,base.co,base.state_co_01
connector_city_co_05607,Retiro,05607,05607,base.co,base.state_co_01
connector_city_co_05615,Rionegro,05615,05615,base.co,base.state_co_01
connector_city_co_05628,Sabanalarga,05628,05628,base.co,base.state_co_01
connector_city_co_05631,Sabaneta,05631,05631,base.co,base.state_co_01
connector_city_co_05642,Salgar,05642,05642,base.co,base.state_co_01
connector_city_co_05647,San Andrés de Cuerquía,05647,05647,base.co,base.state_co_01
connector_city_co_05649,San Carlos,05649,05649,base.co,base.state_co_01
connector_city_co_05652,San Francisco,05652,05652,base.co,base.state_co_01
connector_city_co_05656,San Jerónimo,05656,05656,base.co,base.state_co_01
connector_city_co_05658,San José de la Montaña,05658,05658,base.co,base.state_co_01
connector_city_co_05659,San Juan de Urabá,05659,05659,base.co,base.state_co_01
connector_city_co_05660,San Luis,05660,05660,base.co,base.state_co_01
connector_city_co_05664,San Pedro de los Milagros,05664,05664,base.co,base.state_co_01
connector_city_co_05665,San Pedro de Urabá,05665,05665,base.co,base.state_co_01
connector_city_co_05667,San Rafael,05667,05667,base.co,base.state_co_01
connector_city_co_05670,San Roque,05670,05670,base.co,base.state_co_01
connector_city_co_05674,San Vicente Ferrer,05674,05674,base.co,base.state_co_01
connector_city_co_05679,Santa Bárbara,05679,05679,base.co,base.state_co_01
connector_city_co_05686,Santa Rosa de Osos,05686,05686,base.co,base.state_co_01
connector_city_co_05690,Santo Domingo,05690,05690,base.co,base.state_co_01
connector_city_co_05697,El Santuario,05697,05697,base.co,base.state_co_01
connector_city_co_05736,Segovia,05736,05736,base.co,base.state_co_01
connector_city_co_05756,Sonsón,05756,05756,base.co,base.state_co_01
connector_city_co_05761,Sopetrán,05761,05761,base.co,base.state_co_01
connector_city_co_05789,Támesis,05789,05789,base.co,base.state_co_01
connector_city_co_05790,Tarazá,05790,05790,base.co,base.state_co_01
connector_city_co_05792,Tarso,05792,05792,base.co,base.state_co_01
connector_city_co_05809,Titiribí,05809,05809,base.co,base.state_co_01
connector_city_co_05819,Toledo,05819,05819,base.co,base.state_co_01
connector_city_co_05837,Turbo,05837,05837,base.co,base.state_co_01
connector_city_co_05842,Uramita,05842,05842,base.co,base.state_co_01
connector_city_co_05847,Urrao,05847,05847,base.co,base.state_co_01
connector_city_co_05854,Valdivia,05854,05854,base.co,base.state_co_01
connector_city_co_05856,Valparaíso,05856,05856,base.co,base.state_co_01
connector_city_co_05858,Vegachí,05858,05858,base.co,base.state_co_01
connector_city_co_05861,Venecia,05861,05861,base.co,base.state_co_01
connector_city_co_05873,Vigía del Fuerte,05873,05873,base.co,base.state_co_01
connector_city_co_05885,Yalí,05885,05885,base.co,base.state_co_01
connector_city_co_05887,Yarumal,05887,05887,base.co,base.state_co_01
connector_city_co_05890,Yolombó,05890,05890,base.co,base.state_co_01
connector_city_co_05893,Yondó,05893,05893,base.co,base.state_co_01
connector_city_co_05895,Zaragoza,05895,05895,base.co,base.state_co_01
connector_city_co_08001,Barranquilla,08001,08001,base.co,base.state_co_02
connector_city_co_08078,Baranoa,08078,08078,base.co,base.state_co_02
connector_city_co_08137,Campo de la Cruz,08137,08137,base.co,base.state_co_02
connector_city_co_08141,Candelaria,08141,08141,base.co,base.state_co_02
connector_city_co_08296,Galapa,08296,08296,base.co,base.state_co_02
connector_city_co_08372,Juan de Acosta,08372,08372,base.co,base.state_co_02
connector_city_co_08421,Luruaco,08421,08421,base.co,base.state_co_02
connector_city_co_08433,Malambo,08433,08433,base.co,base.state_co_02
connector_city_co_08436,Manatí,08436,08436,base.co,base.state_co_02
connector_city_co_08520,Palmar de Varela,08520,08520,base.co,base.state_co_02
connector_city_co_08549,Piojó,08549,08549,base.co,base.state_co_02
connector_city_co_08558,Polonuevo,08558,08558,base.co,base.state_co_02
connector_city_co_08560,Ponedera,08560,08560,base.co,base.state_co_02
connector_city_co_08573,Puerto Colombia,08573,08573,base.co,base.state_co_02
connector_city_co_08606,Repelón,08606,08606,base.co,base.state_co_02
connector_city_co_08634,Sabanagrande,08634,08634,base.co,base.state_co_02
connector_city_co_08638,Sabanalarga,08638,08638,base.co,base.state_co_02
connector_city_co_08675,Santa Lucía,08675,08675,base.co,base.state_co_02
connector_city_co_08685,Santo Tomás,08685,08685,base.co,base.state_co_02
connector_city_co_08758,Soledad,08758,08758,base.co,base.state_co_02
connector_city_co_08770,Suan,08770,08770,base.co,base.state_co_02
connector_city_co_08832,Tubará,08832,08832,base.co,base.state_co_02
connector_city_co_08849,Usiacurí,08849,08849,base.co,base.state_co_02
connector_city_co_11001,"Bogotá, D.C.",11001,11001,base.co,base.state_co_03
connector_city_co_13001,Cartagena de Indias,13001,13001,base.co,base.state_co_04
connector_city_co_13006,Achí,13006,13006,base.co,base.state_co_04
connector_city_co_13030,Altos del Rosario,13030,13030,base.co,base.state_co_04
connector_city_co_13042,Arenal,13042,13042,base.co,base.state_co_04
connector_city_co_13052,Arjona,13052,13052,base.co,base.state_co_04
connector_city_co_13062,Arroyohondo,13062,13062,base.co,base.state_co_04
connector_city_co_13074,Barranco de Loba,13074,13074,base.co,base.state_co_04
connector_city_co_13140,Calamar,13140,13140,base.co,base.state_co_04
connector_city_co_13160,Cantagallo,13160,13160,base.co,base.state_co_04
connector_city_co_13188,Cicuco,13188,13188,base.co,base.state_co_04
connector_city_co_13212,Córdoba,13212,13212,base.co,base.state_co_04
connector_city_co_13222,Clemencia,13222,13222,base.co,base.state_co_04
connector_city_co_13244,El Carmen de Bolívar,13244,13244,base.co,base.state_co_04
connector_city_co_13248,El Guamo,13248,13248,base.co,base.state_co_04
connector_city_co_13268,El Peñón,13268,13268,base.co,base.state_co_04
connector_city_co_13300,Hatillo de Loba,13300,13300,base.co,base.state_co_04
connector_city_co_13430,Magangué,13430,13430,base.co,base.state_co_04
connector_city_co_13433,Mahates,13433,13433,base.co,base.state_co_04
connector_city_co_13440,Margarita,13440,13440,base.co,base.state_co_04
connector_city_co_13442,María la Baja,13442,13442,base.co,base.state_co_04
connector_city_co_13458,Montecristo,13458,13458,base.co,base.state_co_04
connector_city_co_13468,Santa Cruz de Mompox,13468,13468,base.co,base.state_co_04
connector_city_co_13473,Morales,13473,13473,base.co,base.state_co_04
connector_city_co_13490,Norosí,13490,13490,base.co,base.state_co_04
connector_city_co_13549,Pinillos,13549,13549,base.co,base.state_co_04
connector_city_co_13580,Regidor,13580,13580,base.co,base.state_co_04
connector_city_co_13600,Río Viejo,13600,13600,base.co,base.state_co_04
connector_city_co_13620,San Cristóbal,13620,13620,base.co,base.state_co_04
connector_city_co_13647,San Estanislao,13647,13647,base.co,base.state_co_04
connector_city_co_13650,San Fernando,13650,13650,base.co,base.state_co_04
connector_city_co_13654,San Jacinto,13654,13654,base.co,base.state_co_04
connector_city_co_13655,San Jacinto del Cauca,13655,13655,base.co,base.state_co_04
connector_city_co_13657,San Juan Nepomuceno,13657,13657,base.co,base.state_co_04
connector_city_co_13667,San Martín de Loba,13667,13667,base.co,base.state_co_04
connector_city_co_13670,San Pablo,13670,13670,base.co,base.state_co_04
connector_city_co_13673,Santa Catalina,13673,13673,base.co,base.state_co_04
connector_city_co_13683,Santa Rosa,13683,13683,base.co,base.state_co_04
connector_city_co_13688,Santa Rosa del Sur,13688,13688,base.co,base.state_co_04
connector_city_co_13744,Simití,13744,13744,base.co,base.state_co_04
connector_city_co_13760,Soplaviento,13760,13760,base.co,base.state_co_04
connector_city_co_13780,Talaigua Nuevo,13780,13780,base.co,base.state_co_04
connector_city_co_13810,Tiquisio,13810,13810,base.co,base.state_co_04
connector_city_co_13836,Turbaco,13836,13836,base.co,base.state_co_04
connector_city_co_13838,Turbaná,13838,13838,base.co,base.state_co_04
connector_city_co_13873,Villanueva,13873,13873,base.co,base.state_co_04
connector_city_co_13894,Zambrano,13894,13894,base.co,base.state_co_04
connector_city_co_15001,Tunja,15001,15001,base.co,base.state_co_05
connector_city_co_15022,Almeida,15022,15022,base.co,base.state_co_05
connector_city_co_15047,Aquitania,15047,15047,base.co,base.state_co_05
connector_city_co_15051,Arcabuco,15051,15051,base.co,base.state_co_05
connector_city_co_15087,Belén,15087,15087,base.co,base.state_co_05
connector_city_co_15090,Berbeo,15090,15090,base.co,base.state_co_05
connector_city_co_15092,Betéitiva,15092,15092,base.co,base.state_co_05
connector_city_co_15097,Boavita,15097,15097,base.co,base.state_co_05
connector_city_co_15104,Boyacá,15104,15104,base.co,base.state_co_05
connector_city_co_15106,Briceño,15106,15106,base.co,base.state_co_05
connector_city_co_15109,Buenavista,15109,15109,base.co,base.state_co_05
connector_city_co_15114,Busbanzá,15114,15114,base.co,base.state_co_05
connector_city_co_15131,Caldas,15131,15131,base.co,base.state_co_05
connector_city_co_15135,Campohermoso,15135,15135,base.co,base.state_co_05
connector_city_co_15162,Cerinza,15162,15162,base.co,base.state_co_05
connector_city_co_15172,Chinavita,15172,15172,base.co,base.state_co_05
connector_city_co_15176,Chiquinquirá,15176,15176,base.co,base.state_co_05
connector_city_co_15180,Chiscas,15180,15180,base.co,base.state_co_05
connector_city_co_15183,Chita,15183,15183,base.co,base.state_co_05
connector_city_co_15185,Chitaraque,15185,15185,base.co,base.state_co_05
connector_city_co_15187,Chivatá,15187,15187,base.co,base.state_co_05
connector_city_co_15189,Ciénega,15189,15189,base.co,base.state_co_05
connector_city_co_15204,Cómbita,15204,15204,base.co,base.state_co_05
connector_city_co_15212,Coper,15212,15212,base.co,base.state_co_05
connector_city_co_15215,Corrales,15215,15215,base.co,base.state_co_05
connector_city_co_15218,Covarachía,15218,15218,base.co,base.state_co_05
connector_city_co_15223,Cubará,15223,15223,base.co,base.state_co_05
connector_city_co_15224,Cucaita,15224,15224,base.co,base.state_co_05
connector_city_co_15226,Cuítiva,15226,15226,base.co,base.state_co_05
connector_city_co_15232,Chíquiza,15232,15232,base.co,base.state_co_05
connector_city_co_15236,Chivor,15236,15236,base.co,base.state_co_05
connector_city_co_15238,Duitama,15238,15238,base.co,base.state_co_05
connector_city_co_15244,El Cocuy,15244,15244,base.co,base.state_co_05
connector_city_co_15248,El Espino,15248,15248,base.co,base.state_co_05
connector_city_co_15272,Firavitoba,15272,15272,base.co,base.state_co_05
connector_city_co_15276,Floresta,15276,15276,base.co,base.state_co_05
connector_city_co_15293,Gachantivá,15293,15293,base.co,base.state_co_05
connector_city_co_15296,Gámeza,15296,15296,base.co,base.state_co_05
connector_city_co_15299,Garagoa,15299,15299,base.co,base.state_co_05
connector_city_co_15317,Guacamayas,15317,15317,base.co,base.state_co_05
connector_city_co_15322,Guateque,15322,15322,base.co,base.state_co_05
connector_city_co_15325,Guayatá,15325,15325,base.co,base.state_co_05
connector_city_co_15332,Güicán de la Sierra,15332,15332,base.co,base.state_co_05
connector_city_co_15362,Iza,15362,15362,base.co,base.state_co_05
connector_city_co_15367,Jenesano,15367,15367,base.co,base.state_co_05
connector_city_co_15368,Jericó,15368,15368,base.co,base.state_co_05
connector_city_co_15377,Labranzagrande,15377,15377,base.co,base.state_co_05
connector_city_co_15380,La Capilla,15380,15380,base.co,base.state_co_05
connector_city_co_15401,La Victoria,15401,15401,base.co,base.state_co_05
connector_city_co_15403,La Uvita,15403,15403,base.co,base.state_co_05
connector_city_co_15407,Villa de Leyva,15407,15407,base.co,base.state_co_05
connector_city_co_15425,Macanal,15425,15425,base.co,base.state_co_05
connector_city_co_15442,Maripí,15442,15442,base.co,base.state_co_05
connector_city_co_15455,Miraflores,15455,15455,base.co,base.state_co_05
connector_city_co_15464,Mongua,15464,15464,base.co,base.state_co_05
connector_city_co_15466,Monguí,15466,15466,base.co,base.state_co_05
connector_city_co_15469,Moniquirá,15469,15469,base.co,base.state_co_05
connector_city_co_15476,Motavita,15476,15476,base.co,base.state_co_05
connector_city_co_15480,Muzo,15480,15480,base.co,base.state_co_05
connector_city_co_15491,Nobsa,15491,15491,base.co,base.state_co_05
connector_city_co_15494,Nuevo Colón,15494,15494,base.co,base.state_co_05
connector_city_co_15500,Oicatá,15500,15500,base.co,base.state_co_05
connector_city_co_15507,Otanche,15507,15507,base.co,base.state_co_05
connector_city_co_15511,Pachavita,15511,15511,base.co,base.state_co_05
connector_city_co_15514,Páez,15514,15514,base.co,base.state_co_05
connector_city_co_15516,Paipa,15516,15516,base.co,base.state_co_05
connector_city_co_15518,Pajarito,15518,15518,base.co,base.state_co_05
connector_city_co_15522,Panqueba,15522,15522,base.co,base.state_co_05
connector_city_co_15531,Pauna,15531,15531,base.co,base.state_co_05
connector_city_co_15533,Paya,15533,15533,base.co,base.state_co_05
connector_city_co_15537,Paz de Río,15537,15537,base.co,base.state_co_05
connector_city_co_15542,Pesca,15542,15542,base.co,base.state_co_05
connector_city_co_15550,Pisba,15550,15550,base.co,base.state_co_05
connector_city_co_15572,Puerto Boyacá,15572,15572,base.co,base.state_co_05
connector_city_co_15580,Quípama,15580,15580,base.co,base.state_co_05
connector_city_co_15599,Ramiriquí,15599,15599,base.co,base.state_co_05
connector_city_co_15600,Ráquira,15600,15600,base.co,base.state_co_05
connector_city_co_15621,Rondón,15621,15621,base.co,base.state_co_05
connector_city_co_15632,Saboyá,15632,15632,base.co,base.state_co_05
connector_city_co_15638,Sáchica,15638,15638,base.co,base.state_co_05
connector_city_co_15646,Samacá,15646,15646,base.co,base.state_co_05
connector_city_co_15660,San Eduardo,15660,15660,base.co,base.state_co_05
connector_city_co_15664,San José de Pare,15664,15664,base.co,base.state_co_05
connector_city_co_15667,San Luis de Gaceno,15667,15667,base.co,base.state_co_05
connector_city_co_15673,San Mateo,15673,15673,base.co,base.state_co_05
connector_city_co_15676,San Miguel de Sema,15676,15676,base.co,base.state_co_05
connector_city_co_15681,San Pablo de Borbur,15681,15681,base.co,base.state_co_05
connector_city_co_15686,Santana,15686,15686,base.co,base.state_co_05
connector_city_co_15690,Santa María,15690,15690,base.co,base.state_co_05
connector_city_co_15693,Santa Rosa de Viterbo,15693,15693,base.co,base.state_co_05
connector_city_co_15696,Santa Sofía,15696,15696,base.co,base.state_co_05
connector_city_co_15720,Sativanorte,15720,15720,base.co,base.state_co_05
connector_city_co_15723,Sativasur,15723,15723,base.co,base.state_co_05
connector_city_co_15740,Siachoque,15740,15740,base.co,base.state_co_05
connector_city_co_15753,Soatá,15753,15753,base.co,base.state_co_05
connector_city_co_15755,Socotá,15755,15755,base.co,base.state_co_05
connector_city_co_15757,Socha,15757,15757,base.co,base.state_co_05
connector_city_co_15759,Sogamoso,15759,15759,base.co,base.state_co_05
connector_city_co_15761,Somondoco,15761,15761,base.co,base.state_co_05
connector_city_co_15762,Sora,15762,15762,base.co,base.state_co_05
connector_city_co_15763,Sotaquirá,15763,15763,base.co,base.state_co_05
connector_city_co_15764,Soracá,15764,15764,base.co,base.state_co_05
connector_city_co_15774,Susacón,15774,15774,base.co,base.state_co_05
connector_city_co_15776,Sutamarchán,15776,15776,base.co,base.state_co_05
connector_city_co_15778,Sutatenza,15778,15778,base.co,base.state_co_05
connector_city_co_15790,Tasco,15790,15790,base.co,base.state_co_05
connector_city_co_15798,Tenza,15798,15798,base.co,base.state_co_05
connector_city_co_15804,Tibaná,15804,15804,base.co,base.state_co_05
connector_city_co_15806,Tibasosa,15806,15806,base.co,base.state_co_05
connector_city_co_15808,Tinjacá,15808,15808,base.co,base.state_co_05
connector_city_co_15810,Tipacoque,15810,15810,base.co,base.state_co_05
connector_city_co_15814,Toca,15814,15814,base.co,base.state_co_05
connector_city_co_15816,Togüí,15816,15816,base.co,base.state_co_05
connector_city_co_15820,Tópaga,15820,15820,base.co,base.state_co_05
connector_city_co_15822,Tota,15822,15822,base.co,base.state_co_05
connector_city_co_15832,Tununguá,15832,15832,base.co,base.state_co_05
connector_city_co_15835,Turmequé,15835,15835,base.co,base.state_co_05
connector_city_co_15837,Tuta,15837,15837,base.co,base.state_co_05
connector_city_co_15839,Tutazá,15839,15839,base.co,base.state_co_05
connector_city_co_15842,Úmbita,15842,15842,base.co,base.state_co_05
connector_city_co_15861,Ventaquemada,15861,15861,base.co,base.state_co_05
connector_city_co_15879,Viracachá,15879,15879,base.co,base.state_co_05
connector_city_co_15897,Zetaquira,15897,15897,base.co,base.state_co_05
connector_city_co_17001,Manizales,17001,17001,base.co,base.state_co_06
connector_city_co_17013,Aguadas,17013,17013,base.co,base.state_co_06
connector_city_co_17042,Anserma,17042,17042,base.co,base.state_co_06
connector_city_co_17050,Aranzazu,17050,17050,base.co,base.state_co_06
connector_city_co_17088,Belalcázar,17088,17088,base.co,base.state_co_06
connector_city_co_17174,Chinchiná,17174,17174,base.co,base.state_co_06
connector_city_co_17272,Filadelfia,17272,17272,base.co,base.state_co_06
connector_city_co_17380,La Dorada,17380,17380,base.co,base.state_co_06
connector_city_co_17388,La Merced,17388,17388,base.co,base.state_co_06
connector_city_co_17433,Manzanares,17433,17433,base.co,base.state_co_06
connector_city_co_17442,Marmato,17442,17442,base.co,base.state_co_06
connector_city_co_17444,Marquetalia,17444,17444,base.co,base.state_co_06
connector_city_co_17446,Marulanda,17446,17446,base.co,base.state_co_06
connector_city_co_17486,Neira,17486,17486,base.co,base.state_co_06
connector_city_co_17495,Norcasia,17495,17495,base.co,base.state_co_06
connector_city_co_17513,Pácora,17513,17513,base.co,base.state_co_06
connector_city_co_17524,Palestina,17524,17524,base.co,base.state_co_06
connector_city_co_17541,Pensilvania,17541,17541,base.co,base.state_co_06
connector_city_co_17614,Riosucio,17614,17614,base.co,base.state_co_06
connector_city_co_17616,Risaralda,17616,17616,base.co,base.state_co_06
connector_city_co_17653,Salamina,17653,17653,base.co,base.state_co_06
connector_city_co_17662,Samaná,17662,17662,base.co,base.state_co_06
connector_city_co_17665,San José,17665,17665,base.co,base.state_co_06
connector_city_co_17777,Supía,17777,17777,base.co,base.state_co_06
connector_city_co_17867,Victoria,17867,17867,base.co,base.state_co_06
connector_city_co_17873,Villamaría,17873,17873,base.co,base.state_co_06
connector_city_co_17877,Viterbo,17877,17877,base.co,base.state_co_06
connector_city_co_18001,Florencia,18001,18001,base.co,base.state_co_07
connector_city_co_18029,Albania,18029,18029,base.co,base.state_co_07
connector_city_co_18094,Belén de los Andaquíes,18094,18094,base.co,base.state_co_07
connector_city_co_18150,Cartagena del Chairá,18150,18150,base.co,base.state_co_07
connector_city_co_18205,Curillo,18205,18205,base.co,base.state_co_07
connector_city_co_18247,El Doncello,18247,18247,base.co,base.state_co_07
connector_city_co_18256,El Paujíl,18256,18256,base.co,base.state_co_07
connector_city_co_18410,La Montañita,18410,18410,base.co,base.state_co_07
connector_city_co_18460,Milán,18460,18460,base.co,base.state_co_07
connector_city_co_18479,Morelia,18479,18479,base.co,base.state_co_07
connector_city_co_18592,Puerto Rico,18592,18592,base.co,base.state_co_07
connector_city_co_18610,San José del Fragua,18610,18610,base.co,base.state_co_07
connector_city_co_18753,San Vicente del Caguán,18753,18753,base.co,base.state_co_07
connector_city_co_18756,Solano,18756,18756,base.co,base.state_co_07
connector_city_co_18785,Solita,18785,18785,base.co,base.state_co_07
connector_city_co_18860,Valparaíso,18860,18860,base.co,base.state_co_07
connector_city_co_19001,Popayán,19001,19001,base.co,base.state_co_08
connector_city_co_19022,Almaguer,19022,19022,base.co,base.state_co_08
connector_city_co_19050,Argelia,19050,19050,base.co,base.state_co_08
connector_city_co_19075,Balboa,19075,19075,base.co,base.state_co_08
connector_city_co_19100,Bolívar,19100,19100,base.co,base.state_co_08
connector_city_co_19110,Buenos Aires,19110,19110,base.co,base.state_co_08
connector_city_co_19130,Cajibío,19130,19130,base.co,base.state_co_08
connector_city_co_19137,Caldono,19137,19137,base.co,base.state_co_08
connector_city_co_19142,Caloto,19142,19142,base.co,base.state_co_08
connector_city_co_19212,Corinto,19212,19212,base.co,base.state_co_08
connector_city_co_19256,El Tambo,19256,19256,base.co,base.state_co_08
connector_city_co_19290,Florencia,19290,19290,base.co,base.state_co_08
connector_city_co_19300,Guachené,19300,19300,base.co,base.state_co_08
connector_city_co_19318,Guapi,19318,19318,base.co,base.state_co_08
connector_city_co_19355,Inzá,19355,19355,base.co,base.state_co_08
connector_city_co_19364,Jambaló,19364,19364,base.co,base.state_co_08
connector_city_co_19392,La Sierra,19392,19392,base.co,base.state_co_08
connector_city_co_19397,La Vega,19397,19397,base.co,base.state_co_08
connector_city_co_19418,López de Micay,19418,19418,base.co,base.state_co_08
connector_city_co_19450,Mercaderes,19450,19450,base.co,base.state_co_08
connector_city_co_19455,Miranda,19455,19455,base.co,base.state_co_08
connector_city_co_19473,Morales,19473,19473,base.co,base.state_co_08
connector_city_co_19513,Padilla,19513,19513,base.co,base.state_co_08
connector_city_co_19517,Páez,19517,19517,base.co,base.state_co_08
connector_city_co_19532,Patía,19532,19532,base.co,base.state_co_08
connector_city_co_19533,Piamonte,19533,19533,base.co,base.state_co_08
connector_city_co_19548,Piendamó - Tunía,19548,19548,base.co,base.state_co_08
connector_city_co_19573,Puerto Tejada,19573,19573,base.co,base.state_co_08
connector_city_co_19585,Puracé,19585,19585,base.co,base.state_co_08
connector_city_co_19622,Rosas,19622,19622,base.co,base.state_co_08
connector_city_co_19693,San Sebastián,19693,19693,base.co,base.state_co_08
connector_city_co_19698,Santander de Quilichao,19698,19698,base.co,base.state_co_08
connector_city_co_19701,Santa Rosa,19701,19701,base.co,base.state_co_08
connector_city_co_19743,Silvia,19743,19743,base.co,base.state_co_08
connector_city_co_19760,Sotará Paispamba,19760,19760,base.co,base.state_co_08
connector_city_co_19780,Suárez,19780,19780,base.co,base.state_co_08
connector_city_co_19785,Sucre,19785,19785,base.co,base.state_co_08
connector_city_co_19807,Timbío,19807,19807,base.co,base.state_co_08
connector_city_co_19809,Timbiquí,19809,19809,base.co,base.state_co_08
connector_city_co_19821,Toribío,19821,19821,base.co,base.state_co_08
connector_city_co_19824,Totoró,19824,19824,base.co,base.state_co_08
connector_city_co_19845,Villa Rica,19845,19845,base.co,base.state_co_08
connector_city_co_20001,Valledupar,20001,20001,base.co,base.state_co_09
connector_city_co_20011,Aguachica,20011,20011,base.co,base.state_co_09
connector_city_co_20013,Agustín Codazzi,20013,20013,base.co,base.state_co_09
connector_city_co_20032,Astrea,20032,20032,base.co,base.state_co_09
